orderid,IsSpoof,cancelled buy,exec sell,cancelled sell,exec buy,microsecond,price,side,time,date,inventory,time diff,ewav_back canc buy,ewav_back canc sell,ewav_back buy/sell,ewav_back sell/buy,TimeDiff_back,TimeDiff_frwd,TimeDiff_min,state
49182674,True,0,0,0,2260,46246143000,139.35,B,2011-04-25 12:50:46.143000,2011-04-25,2260,5143000.0,144.206147597,421.827742498,-1.07335318125,2.925171704,12939133000.0,2347000.0,2347000.0,2
49182677,False,0,100,0,0,46247700000,139.39,S,2011-04-25 12:50:47.700000,2011-04-25,2160,700000.0,353.911843993,199.544914287,0.573008508601,0.5638266073,12840270000.0,543000.0,543000.0,1
49182676,True,0,100,0,0,46248243000,139.4,S,2011-04-25 12:50:48.243000,2011-04-25,2060,543000.0,272.595813519,153.696772704,0.573008508601,0.5638266073,543000.0,13727000.0,543000.0,3
49182678,False,0,0,0,600,46248490000,139.42,B,2011-04-25 12:50:48.490000,2011-04-25,2660,247000.0,242.073200433,136.487311322,0.573008508601,0.5638266073,2347000.0,105247000.0,2347000.0,0
49182679,True,0,2600,0,0,46261970000,139.44,S,2011-04-25 12:51:01.970000,2011-04-25,60,970000.0,376.779011766,0.2091847225,7.49619641771,0.0005551921,13727000.0,2863000.0,2863000.0,3
49182686,True,0,60,0,0,46264833000,139.47,S,2011-04-25 12:51:04.833000,2011-04-25,0,2863000.0,95.1273511404,0.0528139517,7.49619641771,0.0005551921,2863000.0,77874000.0,2863000.0,3
49182705,False,0,1416,0,0,46342707000,139.63,S,2011-04-25 12:52:22.707000,2011-04-25,-1416,4707000.0,159.099598112,268.839109757,-0.524582686371,1.689753544,77874000.0,9990000.0,9990000.0,1
49182712,False,0,100,0,0,46352697000,139.64,S,2011-04-25 12:52:32.697000,2011-04-25,-1516,6697000.0,25.2855291733,2.2061049187,2.43900378237,0.0872477259,9990000.0,5393000.0,5393000.0,1
49182707,False,0,0,0,800,46353737000,139.61,B,2011-04-25 12:52:33.737000,2011-04-25,-716,1040000.0,15.3364486906,1.3380702717,2.43900378237,0.0872477259,105247000.0,6090000.0,6090000.0,0
49182711,False,0,100,0,0,46358090000,139.65,S,2011-04-25 12:52:38.090000,2011-04-25,-816,4353000.0,1.8916392877,0.1650412261,2.43900378237,0.0872477259,5393000.0,217000.0,217000.0,1
49182709,False,0,100,0,0,46358307000,139.66,S,2011-04-25 12:52:38.307000,2011-04-25,-916,217000.0,1.7042359345,0.1486907097,2.43900378237,0.0872477259,217000.0,3000.0,3000.0,1
49182710,False,0,100,0,0,46358310000,139.66,S,2011-04-25 12:52:38.310000,2011-04-25,-1016,3000.0,1.7017796737,0.1484764065,2.43900378237,0.0872477259,3000.0,410000.0,3000.0,1
49182708,False,0,1400,0,0,46358720000,139.67,S,2011-04-25 12:52:38.720000,2011-04-25,-2416,410000.0,1.397324289,0.1219133666,2.43900378237,0.0872477259,410000.0,23630000.0,410000.0,1
49182713,False,0,0,0,100,46359827000,139.71,B,2011-04-25 12:52:39.827000,2011-04-25,-2316,827000.0,739.947318726,0.0716002914,9.24323512785,9.67640392697e-05,6090000.0,643000.0,643000.0,0
49182715,False,0,0,0,600,46360470000,139.72,B,2011-04-25 12:52:40.470000,2011-04-25,-1716,470000.0,1739.80514225,0.0525604812,10.4073191492,3.02105562727e-05,643000.0,147000.0,147000.0,0
49182716,False,0,0,0,600,46360617000,139.72,B,2011-04-25 12:52:40.617000,2011-04-25,-1116,147000.0,1621.09207552,0.0489740934,10.4073191492,3.02105562727e-05,147000.0,216000.0,147000.0,0
49182717,False,0,0,0,600,46360833000,139.72,B,2011-04-25 12:52:40.833000,2011-04-25,-516,216000.0,1461.19396969,0.0441434826,10.4073191492,3.02105562727e-05,216000.0,37000.0,37000.0,0
49182718,False,0,0,0,600,46360870000,139.72,B,2011-04-25 12:52:40.870000,2011-04-25,84,37000.0,1435.43139458,0.0433651809,10.4073191492,3.02105562727e-05,37000.0,147000.0,37000.0,0
49182719,False,0,0,0,200,46361017000,139.72,B,2011-04-25 12:52:41.017000,2011-04-25,284,147000.0,1337.48682666,0.040406221,10.4073191492,3.02105562727e-05,147000.0,106000.0,106000.0,0
49182720,False,0,0,0,100,46361123000,139.72,B,2011-04-25 12:52:41.123000,2011-04-25,384,106000.0,1271.03408848,0.0383986469,10.4073191492,3.02105562727e-05,106000.0,8330000.0,106000.0,0
49182723,False,0,0,0,100,46369453000,139.7,B,2011-04-25 12:52:49.453000,2011-04-25,484,1453000.0,968.042041644,57.0369094385,2.8315769255,0.0589198681,8330000.0,8517000.0,8330000.0,0
49182731,False,0,0,0,100,46377970000,139.7,B,2011-04-25 12:52:57.970000,2011-04-25,584,970000.0,102.838693911,0.9502663681,4.68417462829,0.0092403582,8517000.0,6222107000.0,8517000.0,0
49182729,True,0,400,0,0,46382350000,139.74,S,2011-04-25 12:53:02.350000,2011-04-25,184,350000.0,306.084608657,0.1156968146,7.88064373956,0.0003779897,23630000.0,2747000.0,2747000.0,3
49182742,True,0,184,0,0,46385097000,139.74,S,2011-04-25 12:53:05.097000,2011-04-25,0,2747000.0,81.7109880671,0.0308859079,7.88064373956,0.0003779897,2747000.0,6233873000.0,2747000.0,3
49185010,True,0,0,0,500,52600077000,139.35,B,2011-04-25 14:36:40.077000,2011-04-25,500,6077000.0,1.5922937679,223.293002569,-4.94330922896,140.233546766,6222107000.0,496000.0,496000.0,2
49185015,True,0,0,0,300,52600573000,139.3,B,2011-04-25 14:36:40.573000,2011-04-25,800,496000.0,1.2544711126,175.918933433,-4.94330922896,140.233546766,496000.0,5114000.0,496000.0,2
49185026,True,0,0,0,800,52605687000,139.35,B,2011-04-25 14:36:45.687000,2011-04-25,1600,5114000.0,0.1073200501,15.0498712641,-4.94330922896,140.233546766,5114000.0,2706000.0,2706000.0,2
49185028,False,0,0,0,100,52608393000,139.35,B,2011-04-25 14:36:48.393000,2011-04-25,1700,1393000.0,204.771702945,4.0976264802,3.91148781559,0.0200107067,2706000.0,200000.0,200000.0,0
49185029,False,0,0,0,100,52608593000,139.35,B,2011-04-25 14:36:48.593000,2011-04-25,1800,200000.0,185.999106186,3.7219735532,3.91148781559,0.0200107067,200000.0,127000.0,127000.0,0
49185030,False,0,0,0,100,52608720000,139.35,B,2011-04-25 14:36:48.720000,2011-04-25,1900,127000.0,174.98218626,3.5015172003,3.91148781559,0.0200107067,127000.0,760000.0,127000.0,0
49185035,False,0,0,0,100,52609480000,139.42,B,2011-04-25 14:36:49.480000,2011-04-25,2000,760000.0,121.42533663,2.4298067926,3.91148781559,0.0200107067,760000.0,140000.0,140000.0,0
49185036,False,0,0,0,100,52609620000,139.42,B,2011-04-25 14:36:49.620000,2011-04-25,2100,140000.0,113.521457084,2.2716445775,3.91148781559,0.0200107067,140000.0,7683000.0,140000.0,0
49185041,False,0,0,0,500,52617303000,139.37,B,2011-04-25 14:36:57.303000,2011-04-25,2600,303000.0,2696.75593486,0.0565151832,10.7730507713,2.09567289689e-05,7683000.0,12939133000.0,7683000.0,0
49185038,True,0,2100,0,0,52618970000,139.42,S,2011-04-25 14:36:58.970000,2011-04-25,500,1667000.0,1209.98412214,0.0253573093,10.7730507713,2.09567289689e-05,6233873000.0,2453000.0,2453000.0,3
49185046,True,0,500,0,0,52621423000,139.38,S,2011-04-25 14:37:01.423000,2011-04-25,0,2453000.0,372.052730629,0.0077970082,10.7730507713,2.09567289689e-05,2453000.0,12840270000.0,2453000.0,3
49710129,False,0,0,0,330,29040370000,91.3000000001,B,2011-06-10 08:04:00.370000,2011-06-10,330,1370000.0,983.75676531,0.0,632.785070939,0.0,12939133000.0,87823000.0,87823000.0,0
49710130,False,0,300,0,0,29049793000,91.4500000001,S,2011-06-10 08:04:09.793000,2011-06-10,30,3793000.0,922.091088595,0.0,632.785070939,0.0,12840270000.0,8334000.0,8334000.0,1
49710132,False,0,30,0,0,29058127000,91.5000000001,S,2011-06-10 08:04:18.127000,2011-06-10,0,8334000.0,323.648836038,0.0,632.785070939,0.0,8334000.0,42080000.0,8334000.0,1
49710138,True,0,1000,0,0,29100207000,92.2500000001,S,2011-06-10 08:05:00.207000,2011-06-10,-1000,1207000.0,866.970258464,171.86068896,1.6183204715,0.1982313549,42080000.0,19473000.0,19473000.0,3
49710146,False,0,100,0,0,29119680000,92.0100000001,S,2011-06-10 08:05:19.680000,2011-06-10,-1100,2680000.0,75.0870335679,1574.73946858,-3.0431972317,20.9721891218,19473000.0,283347000.0,19473000.0,1
49710139,True,0,0,0,1000,29128193000,92.0000000001,B,2011-06-10 08:05:28.193000,2011-06-10,-100,2193000.0,25.7690852286,983.564912752,-3.64200811256,38.1684062134,87823000.0,1630000.0,1630000.0,2
49710155,True,0,0,0,100,29129823000,92.0000000001,B,2011-06-10 08:05:29.823000,2011-06-10,0,1630000.0,20.9974637612,801.439726289,-3.64200811256,38.1684062134,1630000.0,264197000.0,1630000.0,2
49710196,False,0,0,0,200,29394020000,92.3500000001,B,2011-06-10 08:09:54.020000,2011-06-10,200,1020000.0,703.785460085,3.08592976537e-12,33.0606416869,4.3847591921e-15,264197000.0,266490000.0,264197000.0,0
49710197,False,0,200,0,0,29403027000,92.4700000001,S,2011-06-10 08:10:03.027000,2011-06-10,0,3027000.0,1017.02558771,9.9533126384e-13,34.5603383404,9.7866885147e-16,283347000.0,268153000.0,268153000.0,1
49710230,False,0,0,0,860,29660510000,92.6900000001,B,2011-06-10 08:14:20.510000,2011-06-10,860,510000.0,1850.05842675,8.90832447092e-27,67.505783837,4.81515845237e-30,266490000.0,1167000.0,1167000.0,0
49710232,False,0,0,0,151,29661677000,92.8800000001,B,2011-06-10 08:14:21.677000,2011-06-10,1011,1167000.0,1597.77043674,7.69351782341e-27,67.505783837,4.81515845237e-30,1167000.0,803533000.0,1167000.0,0
49710233,False,0,1000,0,0,29671180000,92.8900000001,S,2011-06-10 08:14:31.180000,2011-06-10,11,3180000.0,3017.83409432,2.33155146802e-27,69.3355582645,7.72591002404e-31,268153000.0,1993000.0,1993000.0,1
49710237,False,0,11,0,0,29673173000,92.8900000001,S,2011-06-10 08:14:33.173000,2011-06-10,0,1993000.0,2349.40593446,1.81512988596e-27,69.3355582645,7.72591002404e-31,1993000.0,804664000.0,1993000.0,1
49710284,True,0,0,0,400,30465210000,92.2000000001,B,2011-06-10 08:27:45.210000,2011-06-10,400,675210000.0,3.484337918e-35,5.09271424968e-34,-2.68211798787,14.6160170728,803533000.0,12939133000.0,803533000.0,2
49710285,True,0,390,0,0,30477837000,92.3500000001,S,2011-06-10 08:27:57.837000,2011-06-10,10,5837000.0,852.288523614,2.9060101935,5.68114403935,0.0034096554,804664000.0,3373000.0,3373000.0,3
49710289,True,0,10,0,0,30481210000,92.2600000001,S,2011-06-10 08:28:01.210000,2011-06-10,0,3373000.0,557.900925444,1.9022499205,5.68114403935,0.0034096554,3373000.0,12840270000.0,3373000.0,3
49766947,False,0,0,0,750,30294680000,86.4100000001,B,2011-06-16 08:24:54.680000,2011-06-16,750,18680000.0,1.5247361034,0.0,632.785070939,0.0,12939133000.0,52147000.0,52147000.0,0
49766952,False,0,200,0,0,30307303000,86.5000000001,S,2011-06-16 08:25:07.303000,2011-06-16,550,5303000.0,0.0110090455,62.9993068167,-8.65216161608,5722.50399685,12840270000.0,62817000.0,62817000.0,1
49766957,False,0,0,0,800,30346827000,86.4100000001,B,2011-06-16 08:25:46.827000,2011-06-16,1350,17827000.0,0.0914046239,0.3199381727,-1.25283169971,3.5002405676,52147000.0,17763000.0,17763000.0,0
49766969,False,0,0,0,14,30364590000,86.4500000001,B,2011-06-16 08:26:04.590000,2011-06-16,1364,1590000.0,1604.54624682,12.9715305697,4.81783928351,0.008084236,17763000.0,534953000.0,17763000.0,0
49766968,True,0,1300,0,0,30370120000,86.5000000001,S,2011-06-16 08:26:10.120000,2011-06-16,64,1120000.0,449.593014708,1.4957096101,5.70574201195,0.0033268079,62817000.0,3060000.0,3060000.0,3
49766972,True,0,64,0,0,30373180000,86.5000000001,S,2011-06-16 08:26:13.180000,2011-06-16,0,3060000.0,136.051060725,0.4526157488,5.70574201195,0.0033268079,3060000.0,506367000.0,3060000.0,3
49767084,False,0,1000,0,0,30879547000,87.2000000001,S,2011-06-16 08:34:39.547000,2011-06-16,-1000,243547000.0,9.64244021871e-39,5.65523669916e-87,111.05767671,5.86494349033e-49,506367000.0,6923000.0,6923000.0,1
49767089,False,0,1000,0,0,30886470000,87.2000000001,S,2011-06-16 08:34:46.470000,2011-06-16,-2000,1470000.0,6.4524662967e-40,230.76854081,-95.6803565108,3.57643930552e+41,6923000.0,57000.0,57000.0,1
49767090,False,0,900,0,0,30886527000,87.1600000001,S,2011-06-16 08:34:46.527000,2011-06-16,-2900,57000.0,6.3103857279e-40,225.687115502,-95.6803565108,3.57643930552e+41,57000.0,12413000.0,57000.0,1
49767092,False,0,1900,0,0,30898940000,87.2000000001,S,2011-06-16 08:34:58.940000,2011-06-16,-4800,940000.0,85.459849158,71.0368111296,0.184848455827,0.8312302424,12413000.0,16133000.0,12413000.0,1
49767087,False,0,0,0,1000,30899543000,87.1000000001,B,2011-06-16 08:34:59.543000,2011-06-16,-3800,603000.0,67.5251276545,56.1289282272,0.184848455827,0.8312302424,534953000.0,32764000.0,32764000.0,0
49767099,False,0,100,0,0,30915073000,87.0900000001,S,2011-06-16 08:35:15.073000,2011-06-16,-3900,4073000.0,404.741773501,2.0586683322,5.28118993436,0.0050863747,16133000.0,917000.0,917000.0,1
49767101,False,0,100,0,0,30915990000,87.0500000001,S,2011-06-16 08:35:15.990000,2011-06-16,-4000,917000.0,282.886609006,1.4388673018,5.28118993436,0.0050863747,917000.0,7000.0,7000.0,1
49767098,False,0,100,0,0,30915997000,87.1100000001,S,2011-06-16 08:35:15.997000,2011-06-16,-4100,7000.0,282.114147516,1.4349382732,5.28118993436,0.0050863747,7000.0,2350000.0,7000.0,1
49767103,False,0,100,0,0,30918347000,87.0100000001,S,2011-06-16 08:35:18.347000,2011-06-16,-4200,347000.0,112.656460729,87.8968358687,0.248179210384,0.7802201072,2350000.0,2013000.0,2013000.0,1
49767105,False,0,100,0,0,30920360000,87.0100000001,S,2011-06-16 08:35:20.360000,2011-06-16,-4300,360000.0,51.3166310919,213.801278665,-1.42703208669,4.1663155612,2013000.0,933000.0,933000.0,1
49767102,False,0,100,0,0,30921293000,87.0300000001,S,2011-06-16 08:35:21.293000,2011-06-16,-4400,933000.0,35.6433205503,148.501321061,-1.42703208669,4.1663155612,933000.0,1054000.0,933000.0,1
49767108,False,0,100,0,0,30922347000,87.0100000001,S,2011-06-16 08:35:22.347000,2011-06-16,-4500,1054000.0,23.6140770049,98.3836964881,-1.42703208669,4.1663155612,1054000.0,5733000.0,1054000.0,1
49767112,False,0,100,0,0,30928080000,87.0300000001,S,2011-06-16 08:35:28.080000,2011-06-16,-4600,5733000.0,2.5152944959,10.479510599,-1.42703208669,4.1663155612,5733000.0,3000.0,3000.0,1
49767111,False,0,100,0,0,30928083000,87.0300000001,S,2011-06-16 08:35:28.083000,2011-06-16,-4700,3000.0,2.5123486116,10.4672371154,-1.42703208669,4.1663155612,3000.0,1437000.0,3000.0,1
49767113,False,0,100,0,0,30929520000,87.0200000001,S,2011-06-16 08:35:29.520000,2011-06-16,-4800,1437000.0,1.4331716029,5.9710451509,-1.42703208669,4.1663155612,1437000.0,250000.0,250000.0,1
49767114,False,0,100,0,0,30929770000,87.0200000001,S,2011-06-16 08:35:29.770000,2011-06-16,-4900,250000.0,1.2998302025,5.4155027995,-1.42703208669,4.1663155612,250000.0,2443000.0,250000.0,1
49767117,False,0,100,0,0,30932213000,87.0100000001,S,2011-06-16 08:35:32.213000,2011-06-16,-5000,2443000.0,0.5005422679,2.0854170396,-1.42703208669,4.1663155612,2443000.0,79750000.0,2443000.0,1
49767100,False,0,0,0,14,30932307000,87.0000000001,B,2011-06-16 08:35:32.307000,2011-06-16,-4986,94000.0,0.4824963213,2.0102319315,-1.42703208669,4.1663155612,32764000.0,76203000.0,32764000.0,0
49767138,False,0,0,0,150,31008510000,86.9400000001,B,2011-06-16 08:36:48.510000,2011-06-16,-4836,1510000.0,471.2518236,4.1561412144e-06,18.5463161153,8.81936367407e-09,76203000.0,29363000.0,29363000.0,0
49767129,True,0,100,0,0,31011963000,87.0000000001,S,2011-06-16 08:36:51.963000,2011-06-16,-4936,3453000.0,122.310694474,1.07870249579e-06,18.5463161153,8.81936367407e-09,79750000.0,127000.0,127000.0,3
49767122,True,0,100,0,0,31012090000,87.0000000001,S,2011-06-16 08:36:52.090000,2011-06-16,-5036,127000.0,116.390987865,1.02649445037e-06,18.5463161153,8.81936367407e-09,127000.0,130000.0,127000.0,3
49767116,True,0,100,0,0,31012220000,87.0100000001,S,2011-06-16 08:36:52.220000,2011-06-16,-5136,130000.0,110.628070454,9.75669185898e-07,18.5463161153,8.81936367407e-09,130000.0,697000.0,130000.0,3
49767123,True,0,100,0,0,31012917000,86.9800000001,S,2011-06-16 08:36:52.917000,2011-06-16,-5236,697000.0,84.2600823147,7.4312030914e-07,18.5463161153,8.81936367407e-09,697000.0,183000.0,183000.0,3
49767110,True,0,100,0,0,31013100000,87.0400000001,S,2011-06-16 08:36:53.100000,2011-06-16,-5336,183000.0,78.4470487103,6.91853051734e-07,18.5463161153,8.81936367407e-09,183000.0,3000.0,3000.0,3
49767130,True,0,100,0,0,31013103000,86.9700000001,S,2011-06-16 08:36:53.103000,2011-06-16,-5436,3000.0,78.3551724194,6.91042761312e-07,18.5463161153,8.81936367407e-09,3000.0,1284000.0,3000.0,3
49767109,True,0,100,0,0,31014387000,87.0500000001,S,2011-06-16 08:36:54.387000,2011-06-16,-5536,1284000.0,47.4506148804,4.18484229189e-07,18.5463161153,8.81936367407e-09,1284000.0,38160000.0,1284000.0,3
49767144,False,0,0,0,100,31037873000,87.0400000001,B,2011-06-16 08:37:17.873000,2011-06-16,-5436,19873000.0,2.0885252035,4.33876888608e-11,24.5973035545,2.07743190207e-11,29363000.0,67417000.0,29363000.0,0
49767152,True,0,100,0,0,31052547000,87.1500000001,S,2011-06-16 08:37:32.547000,2011-06-16,-5536,14674000.0,0.0067678415,1.4059729821e-13,24.5973035545,2.07743190207e-11,38160000.0,3000.0,3000.0,3
49767154,True,0,100,0,0,31052550000,87.1300000001,S,2011-06-16 08:37:32.550000,2011-06-16,-5636,3000.0,0.0067599151,1.40432632254e-13,24.5973035545,2.07743190207e-11,3000.0,2990000.0,3000.0,3
49767148,True,0,100,0,0,31055540000,87.1800000001,S,2011-06-16 08:37:35.540000,2011-06-16,-5736,2990000.0,0.0021023202,4.36742698486e-14,24.5973035545,2.07743190207e-11,2990000.0,1953000.0,1953000.0,3
49767146,True,0,100,0,0,31057493000,87.2000000001,S,2011-06-16 08:37:37.493000,2011-06-16,-5836,1953000.0,0.0009803466,2.03660339969e-14,24.5973035545,2.07743190207e-11,1953000.0,6917000.0,1953000.0,3
49767145,True,0,100,0,0,31064410000,87.2400000001,S,2011-06-16 08:37:44.410000,2011-06-16,-5936,1410000.0,1636.3617797,1.3660391049e-15,41.6270916363,8.34802622408e-19,6917000.0,4350000.0,4350000.0,3
49767163,True,0,100,0,0,31068760000,87.2400000001,S,2011-06-16 08:37:48.760000,2011-06-16,-6036,4350000.0,299.169971806,2.49747877009e-16,41.6270916363,8.34802622408e-19,4350000.0,1410000.0,1410000.0,3
49767164,True,0,100,0,0,31070170000,87.2100000001,S,2011-06-16 08:37:50.170000,2011-06-16,-6136,1410000.0,172.471262683,1.43979462378e-16,41.6270916363,8.34802622408e-19,1410000.0,0.0,0.0,3
49767165,True,0,100,0,0,31070170000,87.1900000001,S,2011-06-16 08:37:50.170000,2011-06-16,-6236,0.0,172.471262683,1.43979462378e-16,41.6270916363,8.34802622408e-19,0.0,1963000.0,0.0,3
49767167,True,0,100,0,0,31072133000,87.2600000001,S,2011-06-16 08:37:52.133000,2011-06-16,-6336,1963000.0,80.1126488189,6.6878249322e-17,41.6270916363,8.34802622408e-19,1963000.0,1774000.0,1774000.0,3
49767168,True,0,100,0,0,31073907000,87.2300000001,S,2011-06-16 08:37:53.907000,2011-06-16,-6436,1774000.0,40.0634723195,3.34450917551e-17,41.6270916363,8.34802622408e-19,1774000.0,723000.0,723000.0,3
49767169,True,0,100,0,0,31074630000,87.2000000001,S,2011-06-16 08:37:54.630000,2011-06-16,-6536,723000.0,30.2060770045,2.5216112296e-17,41.6270916363,8.34802622408e-19,723000.0,1413000.0,723000.0,3
49767170,True,0,100,0,0,31076043000,87.2300000001,S,2011-06-16 08:37:56.043000,2011-06-16,-6636,1413000.0,17.3933857467,1.45200440339e-17,41.6270916363,8.34802622408e-19,1413000.0,2437000.0,1413000.0,3
49767172,True,0,100,0,0,31078480000,87.2500000001,S,2011-06-16 08:37:58.480000,2011-06-16,-6736,2437000.0,6.713610471,5.60453962704e-18,41.6270916363,8.34802622408e-19,2437000.0,6317000.0,2437000.0,3
49767176,True,0,100,0,0,31084797000,87.3000000001,S,2011-06-16 08:38:04.797000,2011-06-16,-6836,6317000.0,0.5692467715,4.75208697647e-19,41.6270916363,8.34802622408e-19,6317000.0,6403000.0,6317000.0,3
49767174,False,0,100,0,0,31091200000,87.3900000001,S,2011-06-16 08:38:11.200000,2011-06-16,-6936,4200000.0,1287.05071428,3.89618201461e-20,51.8518133687,3.02721716509e-23,6403000.0,37130000.0,6403000.0,1
49767177,False,0,0,0,100,31105290000,87.3000000001,B,2011-06-16 08:38:25.290000,2011-06-16,-6836,14090000.0,5.239375762,1.58607282412e-22,51.8518133687,3.02721716509e-23,67417000.0,2507000.0,2507000.0,0
49767182,False,0,0,0,250,31107797000,87.3000000001,B,2011-06-16 08:38:27.797000,2011-06-16,-6586,1797000.0,869.296404021,5.95689431394e-23,57.9425920353,6.85254682567e-26,2507000.0,17680000.0,2507000.0,0
49767190,False,0,0,0,500,31125477000,87.2800000001,B,2011-06-16 08:38:45.477000,2011-06-16,-6086,1477000.0,402.582958887,5.9658678539e-26,64.0790590665,1.481897761e-28,17680000.0,19843000.0,17680000.0,0
49767194,False,0,100,0,0,31128330000,87.2800000001,S,2011-06-16 08:38:48.330000,2011-06-16,-6186,2853000.0,132.085317654,1.95736936492e-26,64.0790590665,1.481897761e-28,37130000.0,10437000.0,10437000.0,1
49767196,False,0,100,0,0,31138767000,87.2800000001,S,2011-06-16 08:38:58.767000,2011-06-16,-6286,10437000.0,2.2400427145,3.31951428315e-28,64.0790590665,1.481897761e-28,10437000.0,4503000.0,4503000.0,1
49767195,False,0,100,0,0,31143270000,87.3000000001,S,2011-06-16 08:39:03.270000,2011-06-16,-6386,4503000.0,0.3857794521,5.71685706353e-29,64.0790590665,1.481897761e-28,4503000.0,7777000.0,4503000.0,1
49767200,False,0,0,0,200,31145320000,87.3400000001,B,2011-06-16 08:39:05.320000,2011-06-16,-6186,1320000.0,597.300479933,2.56674341056e-29,72.2247500601,4.29723982618e-32,19843000.0,130767000.0,19843000.0,0
49767203,True,0,100,0,0,31151047000,87.3000000001,S,2011-06-16 08:39:11.047000,2011-06-16,-6286,5727000.0,63.771789916,2.74042675414e-30,72.2247500601,4.29723982618e-32,7777000.0,21300000.0,7777000.0,3
49767202,True,0,100,0,0,31172347000,87.3400000001,S,2011-06-16 08:39:32.347000,2011-06-16,-6386,21300000.0,0.0155296905,6.67348044668e-34,72.2247500601,4.29723982618e-32,21300000.0,3000.0,3000.0,3
49767188,True,0,100,0,0,31172350000,87.3500000001,S,2011-06-16 08:39:32.350000,2011-06-16,-6486,3000.0,0.0155115023,6.66566454231e-34,72.2247500601,4.29723982618e-32,3000.0,39290000.0,3000.0,3
