orderid,IsSpoof,cancelled buy,exec sell,cancelled sell,exec buy,microsecond,price,side,time,date,inventory,time diff,ewav_back canc buy,ewav_back canc sell,ewav_back buy/sell,ewav_back sell/buy,TimeDiff_back,TimeDiff_frwd,TimeDiff_min,state
49780152,False,0,1000,0,0,49547530000,86.3000000001,S,2011-06-16 13:45:47.530000,2011-06-16,-5050,1530000.0,0.0,618.227704224,-632.785070939,inf,9550000.0,550000.0,550000.0,1
49780153,False,0,885,0,0,49548080000,86.3000000001,S,2011-06-16 13:45:48.080000,2011-06-16,-5935,550000.0,0.0,498.704179363,-632.785070939,inf,550000.0,16713000.0,550000.0,1
49780161,True,0,100,0,0,49564793000,86.3000000001,S,2011-06-16 13:46:04.793000,2011-06-16,-6035,793000.0,475.039431188,74.0905809666,1.85810940185,0.1559672231,16713000.0,244000.0,244000.0,3
49780162,True,0,100,0,0,49565037000,86.3000000001,S,2011-06-16 13:46:05.037000,2011-06-16,-6135,244000.0,431.853026368,67.3549173293,1.85810940185,0.1559672231,244000.0,293000.0,244000.0,3
49780163,True,0,100,0,0,49565330000,86.3000000001,S,2011-06-16 13:46:05.330000,2011-06-16,-6235,293000.0,385.149738028,60.0707351351,1.85810940185,0.1559672231,293000.0,310000.0,293000.0,3
49780164,True,0,100,0,0,49565640000,86.3000000001,S,2011-06-16 13:46:05.640000,2011-06-16,-6335,310000.0,341.223756194,53.2197217246,1.85810940185,0.1559672231,310000.0,813000.0,310000.0,3
49780167,True,0,100,0,0,49566453000,86.2900000001,S,2011-06-16 13:46:06.453000,2011-06-16,-6435,813000.0,248.380119743,38.7391575607,1.85810940185,0.1559672231,813000.0,874000.0,813000.0,3
49780168,True,0,100,0,0,49567327000,86.2800000001,S,2011-06-16 13:46:07.327000,2011-06-16,-6535,874000.0,176.541162347,27.5346348621,1.85810940185,0.1559672231,874000.0,1950000.0,874000.0,3
49780169,True,0,100,0,0,49569277000,86.3000000001,S,2011-06-16 13:46:09.277000,2011-06-16,-6635,1277000.0,82.4205924128,73.5790963749,0.113474344877,0.8927270992,1950000.0,5150000.0,1950000.0,3
49780174,False,0,100,0,0,49574427000,86.3200000001,S,2011-06-16 13:46:14.427000,2011-06-16,-6735,427000.0,11.0244613568,41.9710618198,-1.33686381309,3.8070850322,5150000.0,3000.0,3000.0,1
49780172,False,0,100,0,0,49574430000,86.3200000001,S,2011-06-16 13:46:14.430000,2011-06-16,-6835,3000.0,11.0115496331,41.9219057897,-1.33686381309,3.8070850322,3000.0,27000.0,3000.0,1
49780175,False,0,100,0,0,49574457000,86.3100000001,S,2011-06-16 13:46:14.457000,2011-06-16,-6935,27000.0,10.8960224916,41.4820841386,-1.33686381309,3.8070850322,27000.0,1980000.0,27000.0,1
49780177,False,0,83,0,0,49576437000,86.3100000001,S,2011-06-16 13:46:16.437000,2011-06-16,-7018,1437000.0,5.0276883887,76.1859302484,-2.71821648913,15.1532721119,1980000.0,1400000.0,1400000.0,1
49780176,False,0,100,0,0,49577837000,86.3200000001,S,2011-06-16 13:46:17.837000,2011-06-16,-7118,1400000.0,2.9098028031,44.0930336668,-2.71821648913,15.1532721119,1400000.0,333000.0,333000.0,1
49780179,False,0,100,0,0,49578170000,86.2900000001,S,2011-06-16 13:46:18.170000,2011-06-16,-7218,170000.0,2.5548849381,132.289930518,-3.94698876973,51.7792126553,333000.0,577000.0,333000.0,1
49780180,False,0,100,0,0,49578747000,86.2300000001,S,2011-06-16 13:46:18.747000,2011-06-16,-7318,577000.0,2.039320295,105.594399228,-3.94698876973,51.7792126553,577000.0,1323000.0,577000.0,1
49780181,False,0,100,0,0,49580070000,86.2700000001,S,2011-06-16 13:46:20.070000,2011-06-16,-7418,1323000.0,1.2163075715,62.9794483968,-3.94698876973,51.7792126553,1323000.0,997000.0,997000.0,1
49780183,False,0,100,0,0,49581067000,86.2400000001,S,2011-06-16 13:46:21.067000,2011-06-16,-7518,997000.0,0.8239598826,42.6639939822,-3.94698876973,51.7792126553,997000.0,9303000.0,997000.0,1
49780190,False,0,100,0,0,49590370000,86.2300000001,S,2011-06-16 13:46:30.370000,2011-06-16,-7618,370000.0,583.130040762,939.448679317,-0.476882975863,1.6110449019,9303000.0,5357000.0,5357000.0,1
49780200,False,0,100,0,0,49595727000,86.2100000001,S,2011-06-16 13:46:35.727000,2011-06-16,-7718,4727000.0,71.9399750145,147.456715203,-0.717702585504,2.0497187436,5357000.0,63000.0,63000.0,1
49780199,False,0,100,0,0,49595790000,86.2100000001,S,2011-06-16 13:46:35.790000,2011-06-16,-7818,63000.0,70.1911837794,143.87218503,-0.717702585504,2.0497187436,63000.0,18730000.0,63000.0,1
49780186,False,0,0,0,1371,49598503000,86.2000000001,B,2011-06-16 13:46:38.503000,2011-06-16,-6447,503000.0,24.3238436872,132.018455214,-1.69148463393,5.4275326265,12939133000.0,19334000.0,19334000.0,0
49780209,False,0,100,0,0,49614520000,86.1700000001,S,2011-06-16 13:46:54.520000,2011-06-16,-6547,8520000.0,0.0466452801,72.8948675072,-7.35420176931,1562.74905798,18730000.0,3000.0,3000.0,1
49780211,False,0,100,0,0,49614523000,86.1700000001,S,2011-06-16 13:46:54.523000,2011-06-16,-6647,3000.0,0.0465906497,72.8094938677,-7.35420176931,1562.74905798,3000.0,3750000.0,3000.0,1
49780188,True,0,0,0,1600,49617837000,86.1500000001,B,2011-06-16 13:46:57.837000,2011-06-16,-5047,3314000.0,0.0127670626,19.9517150482,-7.35420176931,1562.74905798,19334000.0,376000.0,376000.0,2
49780213,False,0,0,0,2000,49618213000,86.1700000001,B,2011-06-16 13:46:58.213000,2011-06-16,-3047,213000.0,11686.0966156,17.2263485993,6.51971498374,0.0014740892,376000.0,1687000.0,376000.0,0
49780207,False,0,100,0,0,49618273000,86.1800000001,S,2011-06-16 13:46:58.273000,2011-06-16,-3147,60000.0,11415.388479,16.8273006638,6.51971498374,0.0014740892,3750000.0,0.0,0.0,1
49780210,False,0,100,0,0,49618273000,86.1800000001,S,2011-06-16 13:46:58.273000,2011-06-16,-3247,0.0,11415.388479,16.8273006638,6.51971498374,0.0014740892,0.0,380000.0,0.0,1
49780208,False,0,100,0,0,49618653000,86.1900000001,S,2011-06-16 13:46:58.653000,2011-06-16,-3347,380000.0,9840.67997406,14.506039892,6.51971498374,0.0014740892,380000.0,22287000.0,380000.0,1
49780214,False,0,0,0,700,49619900000,86.2600000001,B,2011-06-16 13:46:59.900000,2011-06-16,-2647,900000.0,7453.28784483,8.9125084333,6.7289548035,0.0011957821,1687000.0,750000.0,750000.0,0
49780219,False,0,0,0,600,49620650000,86.2700000001,B,2011-06-16 13:47:00.650000,2011-06-16,-2047,750000.0,5560.49151588,6.6491364026,6.7289548035,0.0011957821,750000.0,7910000.0,750000.0,0
49780223,False,0,0,0,328,49628560000,86.2000000001,B,2011-06-16 13:47:08.560000,2011-06-16,-1719,2560000.0,868.147193468,0.3025959784,7.96171804604,0.0003485538,7910000.0,19883000.0,7910000.0,0
49780230,False,0,100,0,0,49640940000,86.2000000001,S,2011-06-16 13:47:20.940000,2011-06-16,-1819,1940000.0,6.8924304833,772.839281007,-4.71964733212,112.128701608,22287000.0,204747000.0,22287000.0,1
49780228,True,0,0,0,1700,49648443000,86.1500000001,B,2011-06-16 13:47:28.443000,2011-06-16,-119,3443000.0,0.3677192289,148.366295926,-6.00011977577,403.477121317,19883000.0,4334000.0,4334000.0,2
49780243,True,0,0,0,110,49652777000,86.0600000001,B,2011-06-16 13:47:32.777000,2011-06-16,-9,4334000.0,0.067650242,27.2953249026,-6.00011977577,403.477121317,4334000.0,3716000.0,3716000.0,2
49780245,True,0,0,0,9,49656493000,86.0300000001,B,2011-06-16 13:47:36.493000,2011-06-16,0,3716000.0,0.0158439612,6.3926758623,-6.00011977577,403.477121317,3716000.0,199707000.0,3716000.0,2
49780364,False,0,1500,0,0,49845687000,85.9500000001,S,2011-06-16 13:50:45.687000,2011-06-16,-1500,189194000.0,1.27000401872e-34,5.12417565532e-32,-6.00011977577,403.477121317,204747000.0,1341893000.0,204747000.0,1
49780368,True,0,0,0,1500,49856200000,85.9100000001,B,2011-06-16 13:50:56.200000,2011-06-16,0,3200000.0,2.09080597539e-36,1565.65655276,-89.5115742595,7.4882919371e+38,199707000.0,1321667000.0,199707000.0,2
49780932,False,0,0,0,100,51177867000,85.6500000001,B,2011-06-16 14:12:57.867000,2011-06-16,100,867000.0,428.91610178,18.3081621774,3.15391435182,0.0426847164,1321667000.0,37380000.0,37380000.0,0
49780929,True,0,1723,0,0,51187580000,85.7000000001,S,2011-06-16 14:13:07.580000,2011-06-16,-1623,1580000.0,211.265322874,0.4119745745,6.23990844189,0.0019500341,1341893000.0,9333000.0,9333000.0,3
49780959,True,0,1000,0,0,51196913000,85.6600000001,S,2011-06-16 14:13:16.913000,2011-06-16,-2623,9333000.0,5.5146692214,0.0107537928,6.23990844189,0.0019500341,9333000.0,3184000.0,3184000.0,3
49780962,False,0,250,0,0,51200097000,85.6500000001,S,2011-06-16 14:13:20.097000,2011-06-16,-2873,3097000.0,1.5898849783,223.703483536,-4.94665977047,140.704193441,3184000.0,324253000.0,3184000.0,1
49780935,True,0,0,0,100,51215247000,85.6000000001,B,2011-06-16 14:13:35.247000,2011-06-16,-2773,4247000.0,0.00427784,626.973051981,-11.8952106375,146562.998294,37380000.0,0.0,0.0,2
49780934,True,0,0,0,100,51215247000,85.6000000001,B,2011-06-16 14:13:35.247000,2011-06-16,-2673,0.0,0.00427784,626.973051981,-11.8952106375,146562.998294,0.0,16000.0,0.0,2
49780936,True,0,0,0,100,51215263000,85.6000000001,B,2011-06-16 14:13:35.263000,2011-06-16,-2573,16000.0,0.0042511868,623.066690502,-11.8952106375,146562.998294,16000.0,4217000.0,16000.0,2
49780931,True,0,0,0,167,51219480000,85.6000000001,B,2011-06-16 14:13:39.480000,2011-06-16,-2406,2480000.0,0.0008186756,756.365972024,-13.7363480511,923889.773817,4217000.0,11430000.0,4217000.0,2
49780984,True,0,0,0,2000,51230910000,85.5600000001,B,2011-06-16 14:13:50.910000,2011-06-16,-406,10910000.0,9.42008494334e-06,10.1129252027,-13.8864807808,1073549.25815,11430000.0,14110000.0,11430000.0,2
49780992,False,0,0,0,400,51245020000,85.5900000001,B,2011-06-16 14:14:05.020000,2011-06-16,-6,11020000.0,5.4020421292,0.040847714,4.88468147542,0.0075615319,14110000.0,2250000.0,2250000.0,0
49780997,False,0,0,0,6,51247270000,85.5900000001,B,2011-06-16 14:14:07.270000,2011-06-16,0,2250000.0,2.2431268421,0.0169614752,4.88468147542,0.0075615319,2250000.0,315753000.0,2250000.0,0
49781076,False,0,200,0,0,51524350000,85.1100000001,S,2011-06-16 14:18:44.350000,2011-06-16,-200,2350000.0,2.21443031187e-47,1118.12219563,-114.445910142,5.04925438223e+49,324253000.0,1250000.0,1250000.0,1
49781078,False,0,1500,0,0,51525600000,85.1000000001,S,2011-06-16 14:18:45.600000,2011-06-16,-1700,1250000.0,1.35895215005e-47,686.169509887,-114.445910142,5.04925438223e+49,1250000.0,4887000.0,1250000.0,1
49781079,False,0,1500,0,0,51530487000,85.1000000001,S,2011-06-16 14:18:50.487000,2011-06-16,-3200,4887000.0,2.01438642008e-48,101.711494591,-114.445910142,5.04925438223e+49,4887000.0,1893000.0,1893000.0,1
49781080,False,0,1500,0,0,51532380000,85.1000000001,S,2011-06-16 14:18:52.380000,2011-06-16,-4700,1893000.0,9.61617533077e-49,48.5545154292,-114.445910142,5.04925438223e+49,1893000.0,37007000.0,1893000.0,1
49781089,False,0,0,0,4000,51563023000,85.1200000001,B,2011-06-16 14:19:23.023000,2011-06-16,-700,23000.0,693.73910473,286.670188858,0.883763572805,0.4132247799,315753000.0,9757000.0,9757000.0,0
49781108,False,0,100,0,0,51569387000,85.1500000001,S,2011-06-16 14:19:29.387000,2011-06-16,-800,3387000.0,57.7520276751,1861.49059726,-3.4729743831,32.2324716932,37007000.0,3391246000.0,37007000.0,1
49781111,True,0,0,0,400,51572780000,85.1500000001,B,2011-06-16 14:19:32.780000,2011-06-16,-400,2780000.0,150.378725235,494.596469583,-1.19058527027,3.2890056011,9757000.0,2630000.0,2630000.0,2
49781113,True,0,0,0,400,51575410000,85.1700000001,B,2011-06-16 14:19:35.410000,2011-06-16,0,2630000.0,53.8290453003,177.044031494,-1.19058527027,3.2890056011,2630000.0,3404300000.0,2630000.0,2
49782949,False,0,1200,0,0,54960633000,82.4500000001,S,2011-06-16 15:16:00.633000,2011-06-16,-1200,713633000.0,3.56506491834e-250,1.03275210349e-118,-302.702277196,2.89686759468e+131,3391246000.0,1524000.0,1524000.0,1
49782950,False,0,1200,0,0,54962157000,82.3900000001,S,2011-06-16 15:16:02.157000,2011-06-16,-2400,1524000.0,1.96574196349e-250,5.69449419352e-119,-302.702277196,2.89686759468e+131,1524000.0,1162766000.0,1524000.0,1
49782953,True,0,0,0,1200,54979710000,82.4100000001,B,2011-06-16 15:16:19.710000,2011-06-16,-1200,710000.0,2.06883245675e-253,972.540420849,-588.706955748,4.70091436199e+255,3404300000.0,2233000.0,2233000.0,2
49782952,True,0,0,0,1200,54981943000,82.4000000001,B,2011-06-16 15:16:21.943000,2011-06-16,0,2233000.0,8.64779076636e-254,406.525238131,-588.706955748,4.70091436199e+255,2233000.0,1146430000.0,2233000.0,2
49783423,False,0,800,0,0,56124923000,83.8500000001,S,2011-06-16 15:35:24.923000,2011-06-16,-800,2923000.0,0.0,63.8760503882,-632.785070939,inf,1162766000.0,7674000.0,7674000.0,1
49783426,True,0,0,0,1000,56128373000,83.6000000001,B,2011-06-16 15:35:28.373000,2011-06-16,200,3450000.0,0.0,16.5981001966,-632.785070939,inf,1146430000.0,1026937000.0,1026937000.0,2
49783428,False,0,200,0,0,56132597000,83.6300000001,S,2011-06-16 15:35:32.597000,2011-06-16,0,4224000.0,0.0,3.187663626,-632.785070939,inf,7674000.0,1046373000.0,7674000.0,1
49784265,False,0,0,0,1000,57155310000,83.5500000001,B,2011-06-16 15:52:35.310000,2011-06-16,1000,138310000.0,0.0,3.43734194348e-21,-632.785070939,inf,1026937000.0,9213000.0,9213000.0,0
49784277,False,0,0,0,5000,57164523000,83.5300000001,B,2011-06-16 15:52:44.523000,2011-06-16,6000,523000.0,134.458019353,52.9359876803,0.932168622556,0.3936989994,9213000.0,4180000.0,4180000.0,0
49784284,False,0,0,0,100,57168703000,83.5400000001,B,2011-06-16 15:52:48.703000,2011-06-16,6100,703000.0,333.224753381,10.3425960267,3.47254629341,0.0310378984,4180000.0,164000.0,164000.0,0
49784285,False,0,0,0,100,57168867000,83.5400000001,B,2011-06-16 15:52:48.867000,2011-06-16,6200,164000.0,312.546949844,9.7008004622,3.47254629341,0.0310378984,164000.0,163000.0,163000.0,0
49784286,False,0,0,0,100,57169030000,83.5400000001,B,2011-06-16 15:52:49.030000,2011-06-16,6300,30000.0,392.101778641,9.1023855633,3.7629849165,0.023214344,163000.0,163000.0,163000.0,0
49784287,False,0,0,0,100,57169193000,83.5400000001,B,2011-06-16 15:52:49.193000,2011-06-16,6400,163000.0,367.91413071,8.5408851843,3.7629849165,0.023214344,163000.0,164000.0,163000.0,0
49784289,False,0,0,0,100,57169357000,83.5400000001,B,2011-06-16 15:52:49.357000,2011-06-16,6500,164000.0,345.083725597,8.0108923068,3.7629849165,0.023214344,164000.0,173000.0,164000.0,0
49784290,False,0,0,0,100,57169530000,83.5400000001,B,2011-06-16 15:52:49.530000,2011-06-16,6600,173000.0,322.534125286,7.4874181287,3.7629849165,0.023214344,173000.0,167000.0,167000.0,0
49784291,False,0,0,0,100,57169697000,83.5400000001,B,2011-06-16 15:52:49.697000,2011-06-16,6700,167000.0,302.165406318,7.0145716802,3.7629849165,0.023214344,167000.0,206000.0,167000.0,0
49784292,False,0,0,0,100,57169903000,83.5400000001,B,2011-06-16 15:52:49.903000,2011-06-16,6800,206000.0,278.803106293,6.4722312113,3.7629849165,0.023214344,206000.0,174000.0,174000.0,0
49784293,False,0,0,0,100,57170077000,83.5400000001,B,2011-06-16 15:52:50.077000,2011-06-16,6900,174000.0,260.482862083,6.0469387605,3.7629849165,0.023214344,174000.0,123000.0,123000.0,0
49784294,False,0,0,0,100,57170200000,83.5400000001,B,2011-06-16 15:52:50.200000,2011-06-16,7000,123000.0,248.263379187,5.7632714813,3.7629849165,0.023214344,123000.0,1110000.0,123000.0,0
49784295,False,0,0,0,58,57171310000,83.5200000001,B,2011-06-16 15:52:51.310000,2011-06-16,7058,1110000.0,160.918245724,3.7356115084,3.7629849165,0.023214344,1110000.0,2190000.0,1110000.0,0
49784301,False,0,0,0,100,57173500000,83.5300000001,B,2011-06-16 15:52:53.500000,2011-06-16,7158,500000.0,68.4037532692,988.681023136,-2.67094406006,14.4536078195,2190000.0,5383000.0,2190000.0,0
49784300,True,0,0,0,100,57178883000,83.5300000001,B,2011-06-16 15:52:58.883000,2011-06-16,7258,883000.0,8.353606155,13715.5691221,-7.40359360875,1641.87404429,5383000.0,17000.0,17000.0,2
49784302,True,0,0,0,100,57178900000,83.5300000001,B,2011-06-16 15:52:58.900000,2011-06-16,7358,17000.0,8.2983167703,13624.7909165,-7.40359360875,1641.87404429,17000.0,17000.0,17000.0,2
49784304,True,0,0,0,100,57178917000,83.5300000001,B,2011-06-16 15:52:58.917000,2011-06-16,7458,17000.0,8.2433933253,13534.6135378,-7.40359360875,1641.87404429,17000.0,12939133000.0,17000.0,2
49784305,False,0,800,0,0,57178970000,83.5400000001,S,2011-06-16 15:52:58.970000,2011-06-16,6658,53000.0,8.0744838332,13257.2854267,-7.40359360875,1641.87404429,1046373000.0,487000.0,487000.0,1
49784309,False,0,200,0,0,57179457000,83.5300000001,S,2011-06-16 15:52:59.457000,2011-06-16,6458,457000.0,6.6757033564,12633.6860408,-7.54564752283,1892.48763259,487000.0,3736000.0,487000.0,1
49784326,False,0,500,0,0,57183193000,83.4500000001,S,2011-06-16 15:53:03.193000,2011-06-16,5958,193000.0,1.5513097444,20491.7391813,-9.48867754667,13209.315068,3736000.0,1097000.0,1097000.0,1
49784334,False,0,300,0,0,57184290000,83.4400000001,S,2011-06-16 15:53:04.290000,2011-06-16,5658,1097000.0,1.0106401536,13349.8642087,-9.48867754667,13209.315068,1097000.0,673000.0,673000.0,1
49784338,False,0,200,0,0,57184963000,83.4300000001,S,2011-06-16 15:53:04.963000,2011-06-16,5458,673000.0,0.7770064096,10263.7224739,-9.48867754667,13209.315068,673000.0,1440000.0,673000.0,1
49784346,False,0,2000,0,0,57186403000,83.4000000001,S,2011-06-16 15:53:06.403000,2011-06-16,3458,1440000.0,0.4427249069,5848.09278345,-9.48867754667,13209.315068,1440000.0,180000.0,180000.0,1
49784347,False,0,2000,0,0,57186583000,83.4000000001,S,2011-06-16 15:53:06.583000,2011-06-16,1458,180000.0,0.4126649891,5451.021859,-9.48867754667,13209.315068,180000.0,8667000.0,180000.0,1
49784352,False,0,1400,0,0,57195250000,83.4500000001,S,2011-06-16 15:53:15.250000,2011-06-16,58,8667000.0,0.0139724736,184.566806381,-9.48867754667,13209.315068,8667000.0,3383000.0,3383000.0,1
49784358,False,0,58,0,0,57198633000,83.4400000001,S,2011-06-16 15:53:18.633000,2011-06-16,0,3383000.0,0.0037270046,49.2311777619,-9.48867754667,13209.315068,3383000.0,12840270000.0,3383000.0,1
49787702,False,0,0,0,1000,30635780000,86.0500000001,B,2011-06-17 08:30:35.780000,2011-06-17,1000,,0.0,0.0,0.0,inf,12939133000.0,750000.0,750000.0,0
49787703,False,0,0,0,1000,30636530000,86.0500000001,B,2011-06-17 08:30:36.530000,2011-06-17,2000,750000.0,0.0,0.0,0.0,inf,750000.0,3280000.0,750000.0,0
49787705,False,0,0,0,100,30639810000,86.1900000001,B,2011-06-17 08:30:39.810000,2011-06-17,2100,3280000.0,0.0,0.0,0.0,inf,3280000.0,453000.0,453000.0,0
49787706,False,0,0,0,100,30640263000,86.1900000001,B,2011-06-17 08:30:40.263000,2011-06-17,2200,453000.0,0.0,0.0,0.0,inf,453000.0,897000.0,453000.0,0
49787707,False,0,0,0,100,30641160000,86.1500000001,B,2011-06-17 08:30:41.160000,2011-06-17,2300,897000.0,0.0,0.0,0.0,inf,897000.0,653000.0,653000.0,0
49787709,False,0,0,0,100,30641813000,86.2500000001,B,2011-06-17 08:30:41.813000,2011-06-17,2400,653000.0,0.0,0.0,0.0,inf,653000.0,540000.0,540000.0,0
49787712,False,0,0,0,100,30642353000,86.2500000001,B,2011-06-17 08:30:42.353000,2011-06-17,2500,540000.0,0.0,0.0,0.0,inf,540000.0,16004000.0,540000.0,0
49787728,False,0,0,0,100,30658357000,86.2300000001,B,2011-06-17 08:30:58.357000,2011-06-17,2600,357000.0,440.353425487,0.0,632.785070939,0.0,16004000.0,3313000.0,3313000.0,0
49787731,False,0,0,0,100,30661670000,86.2300000001,B,2011-06-17 08:31:01.670000,2011-06-17,2700,1670000.0,264.345907002,0.0,632.785070939,0.0,3313000.0,3000.0,3000.0,0
49787734,False,0,0,0,100,30661673000,86.2300000001,B,2011-06-17 08:31:01.673000,2011-06-17,2800,3000.0,264.132810757,0.0,632.785070939,0.0,3000.0,24000.0,3000.0,0
49787732,False,0,0,0,69,30661697000,86.2300000001,B,2011-06-17 08:31:01.697000,2011-06-17,2869,24000.0,262.434213345,0.0,632.785070939,0.0,24000.0,345146000.0,24000.0,0
49787717,True,0,2500,0,0,30673523000,86.2500000001,S,2011-06-17 08:31:13.523000,2011-06-17,369,3523000.0,1577.0021106,0.0,632.785070939,0.0,12840270000.0,18704000.0,18704000.0,3
49787747,True,0,69,0,0,30692227000,86.1500000001,S,2011-06-17 08:31:32.227000,2011-06-17,300,1227000.0,303.344210932,0.0,632.785070939,0.0,18704000.0,1603000.0,1603000.0,3
49787745,True,0,300,0,0,30693830000,86.1500000001,S,2011-06-17 08:31:33.830000,2011-06-17,0,1603000.0,197.147896736,0.0,632.785070939,0.0,1603000.0,291890000.0,1603000.0,3
49787801,False,0,672,0,0,30985720000,86.1000000001,S,2011-06-17 08:36:25.720000,2011-06-17,-672,1720000.0,1.65139998561e-32,80.6133825654,-77.570764244,4.88151769817e+33,291890000.0,25030000.0,25030000.0,1
49787812,False,0,0,0,200,31006843000,86.0100000001,B,2011-06-17 08:36:46.843000,2011-06-17,-472,2843000.0,82.396702181,93.6053083769,-0.127541681215,1.1360322185,345146000.0,42547000.0,42547000.0,0
49787816,False,0,100,0,0,31010750000,86.0300000001,S,2011-06-17 08:36:50.750000,2011-06-17,-572,3907000.0,28.8259665381,32.747226717,-0.127541681215,1.1360322185,25030000.0,8857000.0,8857000.0,1
49787817,False,0,100,0,0,31019607000,86.0300000001,S,2011-06-17 08:36:59.607000,2011-06-17,-672,6607000.0,19.5955533153,3.0280059471,1.86739836922,0.1545251567,8857000.0,28276000.0,8857000.0,1
49787832,False,0,100,0,0,31047883000,86.0100000001,S,2011-06-17 08:37:27.883000,2011-06-17,-772,15883000.0,2.5075434652,3.7942171016,-0.414174517496,1.5131211699,28276000.0,1650000.0,1650000.0,1
49787829,False,0,0,0,300,31049390000,86.0000000001,B,2011-06-17 08:37:29.390000,2011-06-17,-472,1507000.0,1.6722935173,2.5303827233,-0.414174517496,1.5131211699,42547000.0,26687000.0,26687000.0,0
49787831,False,0,100,0,0,31049533000,86.0100000001,S,2011-06-17 08:37:29.533000,2011-06-17,-572,143000.0,1.6092290086,2.4349584802,-0.414174517496,1.5131211699,1650000.0,4000.0,4000.0,1
49787833,False,0,100,0,0,31049537000,86.0100000001,S,2011-06-17 08:37:29.537000,2011-06-17,-672,4000.0,1.6074995848,2.4323416524,-0.414174517496,1.5131211699,4000.0,12840270000.0,4000.0,1
49787840,False,0,0,0,200,31076077000,86.0100000001,B,2011-06-17 08:37:56.077000,2011-06-17,-472,10077000.0,10.9794697773,0.7333893855,2.70610564156,0.0667964301,26687000.0,18636000.0,18636000.0,0
49787842,False,0,0,0,400,31094713000,86.0000000001,B,2011-06-17 08:38:14.713000,2011-06-17,-72,7713000.0,9.1279219027,3.2844139399,1.02214982561,0.3598205566,18636000.0,12939133000.0,18636000.0,0
